id,concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,order_number,"question_string","type","showup_date",parent_question_concept_id,parent_answer_concept_id
3153,40192425,"How often are you treated with less respect than other people when you go to a doctor's office or other health care provider?","sdoh_dms_2","Social Determinants of Health",40192389,0,0,"40192425",1,1,53,"How often are you treated with less respect than other people when you go to a doctor's office or other health care provider?","QUESTION","2021-11-01 10:00:26",40192425,40192425
3160,40192426,"Within the past 12 months, the food we bought just didn’t last and we didn’t have money to get more.","hvs_2","Social Determinants of Health",40192389,0,0,"40192426",1,1,60,"Within the past 12 months, the food we bought just didn’t last and we didn’t have money to get more.","QUESTION","2021-11-01 10:00:26",40192426,40192426
3151,40192428,"What do you think is the main reason for these experiences?","sdoh_eds_follow_up_1","Social Determinants of Health",40192389,0,0,"40192428",1,1,51,"What do you think is the main reason for these experiences?","QUESTION","2021-11-01 11:06:38",40192428,40192428
3122,40192431,"There are facilities to bicycle in or near my neighborhood, such as special lanes, separate paths or trails, shared use paths for cycles and pedestrians. Would you say that you…","ips_5","Social Determinants of Health",40192389,0,0,"40192431",1,1,22,"There are facilities to bicycle in or near my neighborhood, such as special lanes, separate paths or trails, shared use paths for cycles and pedestrians. Would you say that you…","QUESTION","2021-11-01 10:00:26",40192431,40192431
3119,40192436,"Many shops, stores, markets or other places to buy things I need are within easy walking distance of my home. Would you say that you…","ips_2","Social Determinants of Health",40192389,0,0,"40192436",1,1,19,"Many shops, stores, markets or other places to buy things I need are within easy walking distance of my home. Would you say that you…","QUESTION","2021-11-01 10:00:26",40192436,40192436
3121,40192437,"There are sidewalks on most of the streets in my neighborhood. Would you say that you...","ips_4","Social Determinants of Health",40192389,0,0,"40192437",1,1,21,"There are sidewalks on most of the streets in my neighborhood. Would you say that you...","QUESTION","2021-11-01 10:00:26",40192437,40192437
3130,40192439,"How often do you have someone to have a good time with?","sdoh_mos_ss_5","Social Determinants of Health",40192389,0,0,"40192439",1,1,30,"How often do you have someone to have a good time with?","QUESTION","2021-11-01 10:00:26",40192439,40192439
3120,40192440,"It is within a 10-15 minute walk to a transit stop (such as bus, train, trolley, or tram) from my home. Would you say that you...","ips_3","Social Determinants of Health",40192389,0,0,"40192440",1,1,20,"It is within a 10-15 minute walk to a transit stop (such as bus, train, trolley, or tram) from my home. Would you say that you...","QUESTION","2021-11-01 10:00:26",40192440,40192440
3126,40192442,"How often do you have someone to help you if you were confined to bed?","sdoh_mos_ss_1","Social Determinants of Health",40192389,0,0,"40192442",1,1,26,"How often do you have someone to help you if you were confined to bed?","QUESTION","2021-11-01 10:00:26",40192442,40192442
3175,40192443,"How often do you desire to be closer to or in union with God (or a higher power)?","bmmrs_4","Social Determinants of Health",40192389,0,0,"40192443",1,1,75,"How often do you desire to be closer to or in union with God (or a higher power)?","QUESTION","2021-11-01 10:00:26",40192443,40192443
3169,40192445,"In the last month, how often have you felt that you were on top of things?","sdoh_cpss_8","Social Determinants of Health",40192389,0,0,"40192445",1,1,69,"In the last month, how often have you felt that you were on top of things?","QUESTION","2021-11-01 10:00:26",40192445,40192445
3133,40192446,"How often do you have someone to love and make you feel wanted?","sdoh_mos_ss_8","Social Determinants of Health",40192389,0,0,"40192446",1,1,33,"How often do you have someone to love and make you feel wanted?","QUESTION","2021-11-01 10:00:26",40192446,40192446
3168,40192449,"In the last month, how often have you been able to control irritations in your life?","sdoh_cpss_7","Social Determinants of Health",40192389,0,0,"40192449",1,1,68,"In the last month, how often have you been able to control irritations in your life?","QUESTION","2021-11-01 10:00:26",40192449,40192449
3150,40192451,"In your day-to-day life, how often are you threatened or harassed?","sdoh_eds_9","Social Determinants of Health",40192389,0,0,"40192451",1,1,50,"In your day-to-day life, how often are you threatened or harassed?","QUESTION","2021-11-01 10:00:26",40192451,40192451
3162,40192452,"In the last month, how often have you been upset because of something that happened unexpectedly?","sdoh_cpss_1","Social Determinants of Health",40192389,0,0,"40192452",1,1,62,"In the last month, how often have you been upset because of something that happened unexpectedly?","QUESTION","2021-11-01 10:00:26",40192452,40192452
3109,40192456,"How much you agree or disagree that your neighborhood is clean?","nds_5","Social Determinants of Health",40192389,0,0,"40192456",1,1,9,"How much you agree or disagree that your neighborhood is clean?","QUESTION","2021-11-01 10:00:26",40192456,40192456
3113,40192457,"There is too much drug use in my neighborhood.","nds_9","Social Determinants of Health",40192389,0,0,"40192457",1,1,13,"There is too much drug use in my neighborhood.","QUESTION","2021-11-01 10:00:26",40192457,40192457
3118,40192458,"What is the main type of housing in your neighborhood?","ips_1","Social Determinants of Health",40192389,0,0,"40192458",1,1,18,"What is the main type of housing in your neighborhood?","QUESTION","2021-11-01 10:00:26",40192458,40192458
3171,40192462,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?","sdoh_cpss_10","Social Determinants of Health",40192389,0,0,"40192462",1,1,71,"In the last month, how often have you felt difficulties were piling up so high that you could not overcome them?","QUESTION","2021-11-01 10:00:26",40192462,40192462
3101,40192463,"People around here are willing to help their neighbors.","scns_1","Social Determinants of Health",40192389,0,0,"40192463",1,1,1,"People around here are willing to help their neighbors.","QUESTION","2021-11-01 10:00:26",40192463,40192463
3142,40192466,"In your day-to-day life, how often are you treated with less courtesy than other people?","sdoh_eds_1","Social Determinants of Health",40192389,0,0,"40192466",1,1,42,"In your day-to-day life, how often are you treated with less courtesy than other people?","QUESTION","2021-11-01 10:00:26",40192466,40192466
3108,40192469,"There are lot of abandoned buildings in my neighborhood.","nds_4","Social Determinants of Health",40192389,0,0,"40192469",1,1,8,"There are lot of abandoned buildings in my neighborhood.","QUESTION","2021-11-01 10:00:26",40192469,40192469
3178,40192470,"How often do you go to religious meetings or services?","nhs_xx","Social Determinants of Health",40192389,0,0,"40192470",1,1,78,"How often do you go to religious meetings or services?","QUESTION","2021-11-01 10:00:26",40192470,40192470
3176,40192471,"How often do you feel God's (or a higher power's) love for you, directly or through others?","bmmrs_5","Social Determinants of Health",40192389,0,0,"40192471",1,1,76,"How often do you feel God's (or a higher power's) love for you, directly or through others?","QUESTION","2021-11-01 10:00:26",40192471,40192471
3173,40192475,"How often do you find strength and comfort in your religion?","bmmrs_2","Social Determinants of Health",40192389,0,0,"40192475",1,1,73,"How often do you find strength and comfort in your religion?","QUESTION","2021-11-01 10:00:26",40192475,40192475
3114,40192476,"There is too much alcohol use in my neighborhood.","nds_10","Social Determinants of Health",40192389,0,0,"40192476",1,1,14,"There is too much alcohol use in my neighborhood.","QUESTION","2021-11-01 10:00:26",40192476,40192476
3127,40192480,"How often do you have someone to take you to the doctor if you need it?","sdoh_mos_ss_2","Social Determinants of Health",40192389,0,0,"40192480",1,1,27,"How often do you have someone to take you to the doctor if you need it?","QUESTION","2021-11-01 10:00:26",40192480,40192480
3143,40192489,"In your day-to-day life, how often are you treated with less respect than other people?","sdoh_eds_2","Social Determinants of Health",40192389,0,0,"40192489",1,1,43,"In your day-to-day life, how often are you treated with less respect than other people?","QUESTION","2021-11-01 10:00:26",40192489,40192489
3145,40192490,"In your day-to-day life, how often do people act as if they think you are not smart?","sdoh_eds_4","Social Determinants of Health",40192389,0,0,"40192490",1,1,45,"In your day-to-day life, how often do people act as if they think you are not smart?","QUESTION","2021-11-01 10:00:26",40192490,40192490
3164,40192491,"In the last month, how often have you felt nervous and stressed?","sdoh_cpss_3","Social Determinants of Health",40192389,0,0,"40192491",1,1,64,"In the last month, how often have you felt nervous and stressed?","QUESTION","2021-11-01 10:00:26",40192491,40192491
3124,40192492,"The crime rate in my neighborhood makes it unsafe to go on walks at night. Would you say that you...","ips_7","Social Determinants of Health",40192389,0,0,"40192492",1,1,24,"The crime rate in my neighborhood makes it unsafe to go on walks at night. Would you say that you...","QUESTION","2021-11-01 10:00:26",40192492,40192492
3112,40192493,"There is a lot of crime in my neighborhood.","nds_8","Social Determinants of Health",40192389,0,0,"40192493",1,1,12,"There is a lot of crime in my neighborhood.","QUESTION","2021-11-01 10:00:26",40192493,40192493
3141,40192494,"How often do you feel that people are around you but not with you?","sdoh_ucla_ls8_18","Social Determinants of Health",40192389,0,0,"40192494",1,1,41,"How often do you feel that people are around you but not with you?","QUESTION","2021-11-01 10:00:26",40192494,40192494
3148,40192496,"In your day-to-day life, how often do people act as if they're better than you are?","sdoh_eds_7","Social Determinants of Health",40192389,0,0,"40192496",1,1,48,"In your day-to-day life, how often do people act as if they're better than you are?","QUESTION","2021-11-01 10:00:26",40192496,40192496
3152,40192497,"How often are you treated with less courtesy than other people when you go to a doctor's office or other health care provider?","sdoh_dms_1","Social Determinants of Health",40192389,0,0,"40192497",1,1,52,"How often are you treated with less courtesy than other people when you go to a doctor's office or other health care provider?","QUESTION","2021-11-01 10:00:26",40192497,40192497
3172,40192498,"How often do you feel God's (or a higher power's) presence?","bmmrs_1","Social Determinants of Health",40192389,0,0,"40192498",1,1,72,"How often do you feel God's (or a higher power's) presence?","QUESTION","2021-11-01 10:00:26",40192498,40192498
3103,40192499,"People in my neighborhood can be trusted.","scns_3","Social Determinants of Health",40192389,0,0,"40192499",1,1,3,"People in my neighborhood can be trusted.","QUESTION","2021-11-01 10:00:26",40192499,40192499
3111,40192500,"There are too many people hanging around on the streets near my home.","nds_7","Social Determinants of Health",40192389,0,0,"40192500",1,1,11,"There are too many people hanging around on the streets near my home.","QUESTION","2021-11-01 10:00:26",40192500,40192500
3138,40192501,"How often do you feel isolated from others?","sdoh_ucla_ls8_14","Social Determinants of Health",40192389,0,0,"40192501",1,1,38,"How often do you feel isolated from others?","QUESTION","2021-11-01 10:00:26",40192501,40192501
3154,40192503,"How often do you receive poorer service than others when you go to a doctor's office or other health care provider?","sdoh_dms_3","Social Determinants of Health",40192389,0,0,"40192503",1,1,54,"How often do you receive poorer service than others when you go to a doctor's office or other health care provider?","QUESTION","2021-11-01 10:00:26",40192503,40192503
3136,40192504,"How often do you feel that you are an outgoing person?","sdoh_ucla_ls8_9","Social Determinants of Health",40192389,0,0,"40192504",1,1,36,"How often do you feel that you are an outgoing person?","QUESTION","2021-11-01 10:00:26",40192504,40192504
3155,40192505,"How often does a doctor or nurse act as if he or she thinks you are not smart when you go to a doctor's office or other health care provider?","sdoh_dms_4","Social Determinants of Health",40192389,0,0,"40192505",1,1,55,"How often does a doctor or nurse act as if he or she thinks you are not smart when you go to a doctor's office or other health care provider?","QUESTION","2021-11-01 10:00:26",40192505,40192505
3167,40192506,"In the last month, how often have you found that you could not cope with all the things that you had to do?","sdoh_cpss_6","Social Determinants of Health",40192389,0,0,"40192506",1,1,67,"In the last month, how often have you found that you could not cope with all the things that you had to do?","QUESTION","2021-11-01 10:00:26",40192506,40192506
3134,40192507,"How often do you feel you lack companionship?","sdoh_ucla_ls8_2","Social Determinants of Health",40192389,0,0,"40192507",1,1,34,"How often do you feel you lack companionship?","QUESTION","2021-11-01 10:00:26",40192507,40192507
3129,40192511,"How often do you have someone to help you with daily chores if you were sick?","sdoh_mos_ss_4","Social Determinants of Health",40192389,0,0,"40192511",1,1,29,"How often do you have someone to help you with daily chores if you were sick?","QUESTION","2021-11-01 10:00:26",40192511,40192511
3139,40192516,"How often do you feel that you can find companionship when you want it?","sdoh_ucla_ls8_15","Social Determinants of Health",40192389,0,0,"40192516",1,1,39,"How often do you feel that you can find companionship when you want it?","QUESTION","2021-11-01 10:00:26",40192516,40192516
3159,40192517,"Within the past 12 months, we worried whether our food would run out before we got money to buy more.","hvs_1","Social Determinants of Health",40192389,0,0,"40192517",1,1,59,"Within the past 12 months, we worried whether our food would run out before we got money to buy more.","QUESTION","2021-11-01 10:00:26",40192517,40192517
3149,40192519,"In your day-to-day life, how often are you called names or insulted?","sdoh_eds_8","Social Determinants of Health",40192389,0,0,"40192519",1,1,49,"In your day-to-day life, how often are you called names or insulted?","QUESTION","2021-11-01 10:00:26",40192519,40192519
3106,40192522,"My neighborhood is noisy.","nds_2","Social Determinants of Health",40192389,0,0,"40192522",1,1,6,"My neighborhood is noisy.","QUESTION","2021-11-01 10:00:26",40192522,40192522
3166,40192525,"In the last month, how often have you felt that things were going your way?","sdoh_cpss_5","Social Determinants of Health",40192389,0,0,"40192525",1,1,66,"In the last month, how often have you felt that things were going your way?","QUESTION","2021-11-01 10:00:26",40192525,40192525
3179,40192526,"Do you speak a language other than English at home?","chis_1","Social Determinants of Health",40192389,0,0,"40192526",1,1,79,"Do you speak a language other than English at home?","QUESTION","2021-11-01 10:00:26",40192526,40192526
3131,40192528,"How often do you have someone to turn to for suggestions about how to deal with a personal problem?","sdoh_mos_ss_6","Social Determinants of Health",40192389,0,0,"40192528",1,1,31,"How often do you have someone to turn to for suggestions about how to deal with a personal problem?","QUESTION","2021-11-01 10:00:26",40192528,40192528
3180,40192529,"Since you speak a language other than English at home, we are interested in your own thoughts about how well you think you speak English. Would you say you speak English...","chis_1_xx","Social Determinants of Health",40192389,0,1,"40192526.40192448.40192526",0,1,79,"Since you speak a language other than English at home, we are interested in your own thoughts about how well you think you speak English. Would you say you speak English...","QUESTION","2021-11-01 10:00:26",40192526,40192448
18,43528428,"Are you currently covered by any of the following types of health insurance or health coverage plans? Select all that apply from one group.","HealthInsurance_InsuranceTypeUpdate","The Basics",1586134,0,1,"1585386.1585387.43528428",1,1,9,"Are you currently covered by any of the following types of health insurance or health coverage plans? Select all that apply from one group.","QUESTION","2018-06-01 09:13:58",1585386,1585387
1025,43528515,"Has anyone in your family ever been diagnosed with the following cancer conditions? Think only of the people you are related to by blood. Select all that apply.","DiagnosedHealthCondition_CancerCondition","Family Health History",43528698,0,0,"43528515",1,1,2,"Has anyone in your family ever been diagnosed with the following cancer conditions? Think only of the people you are related to by blood. Select all that apply.","QUESTION","2018-06-01 15:23:42",43528515,43528515
1047,43528563,"Has anyone in your family ever been diagnosed with the following heart and blood conditions? Think only of the people you are related to by blood. Select all that apply.","DiagnosedHealthCondition_CirculatoryCondition","Family Health History",43528698,0,0,"43528563",1,1,3,"Has anyone in your family ever been diagnosed with the following heart and blood conditions? Think only of the people you are related to by blood. Select all that apply.","QUESTION","2018-06-01 15:23:42",43528563,43528563
1062,43528634,"Has anyone in your family ever been diagnosed with the following digestive conditions? Think only of the people you are related to by blood. Select all that apply.","DiagnosedHealthCondition_DigestiveCondition","Family Health History",43528698,0,0,"43528634",1,1,4,"Has anyone in your family ever been diagnosed with the following digestive conditions? Think only of the people you are related to by blood. Select all that apply.","QUESTION","2018-06-01 15:23:42",43528634,43528634
1024,43528652,"How much do you know about illnesses or health problems for your parents, grandparents, brothers, sisters, and/or children?","FamilyHistory_FamilyMedicalHistoryAware","Family Health History",43528698,0,0,"43528652",1,1,1,"How much do you know about illnesses or health problems for your parents, grandparents, brothers, sisters, and/or children?","QUESTION","2018-06-01 15:23:42",43528652,43528652
559,43528660,"DURING THE PAST 12 MONTHS, have you seen or talked to a general doctor who treats a variety of illnesses (a physician in general practice, primary care, family medicine, or internal medicine)?","HealthAdvice_SpokenToGeneralDoctor","Healthcare Access & Utilization",43528895,0,0,"43528660",1,1,6,"DURING THE PAST 12 MONTHS, have you seen or talked to a general doctor who treats a variety of illnesses (a physician in general practice, primary care, family medicine, or internal medicine)?","QUESTION","2018-06-01 12:28:45",43528660,43528660
576,43528661,"DURING THE PAST 12 MONTHS, have you seen or talked to A medical doctor who specializes in a particular medical disease or problem (other than obstetrician/gynecologist, psychiatrist, or ophthalmologist)?","HealthAdvice_SpokenToMedicalSpecialist","Healthcare Access & Utilization",43528895,0,0,"43528661",1,1,15,"DURING THE PAST 12 MONTHS, have you seen or talked to A medical doctor who specializes in a particular medical disease or problem (other than obstetrician/gynecologist, psychiatrist, or ophthalmologist)?","QUESTION","2018-06-01 12:28:45",43528661,43528661
595,43528662,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Dental care (including check ups)","CantAffordCare_DentalCare","Healthcare Access & Utilization",43528895,0,0,"43528662",1,1,32,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Dental care (including check ups)","QUESTION","2018-06-01 12:28:45",43528662,43528662
594,43528663,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Emergency care","CantAffordCare_EmergencyCare","Healthcare Access & Utilization",43528895,0,0,"43528663",1,1,31,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: Emergency care","QUESTION","2018-06-01 12:28:45",43528663,43528663
597,43528664,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: To see a regular doctor or general health provider (in primary care, general practice, internal medicine, family medicine)","CantAffordCare_HealthcareProvider","Healthcare Access & Utilization",43528895,0,0,"43528664",1,1,34,"DURING THE PAST 12 MONTHS, was there any time when you needed any of the following, but didn't get it because you couldn't afford it: To see a regular doctor or general health provider (in primary care, general practice, internal medicine, family medicine)","QUESTION","2018-06-01 12:28:45",43528664,43528664
605,43528665,"DURING THE PAST 12 MONTHS, were any of the following true for you: You bought prescription drugs from another country to save money","CantAffordCare_BoughtRxFromOtherCountry","Healthcare Access & Utilization",43528895,0,0,"43528665",1,1,42,"DURING THE PAST 12 MONTHS, were any of the following true for you: You bought prescription drugs from another country to save money","QUESTION","2018-06-01 12:28:45",43528665,43528665
606,43528666,"DURING THE PAST 12 MONTHS, were any of the following true for you: You used alternative therapies to save money","CantAffordCare_AlternativeTherapies","Healthcare Access & Utilization",43528895,0,0,"43528666",1,1,43,"DURING THE PAST 12 MONTHS, were any of the following true for you: You used alternative therapies to save money","QUESTION","2018-06-01 12:28:45",43528666,43528666
1073,43528678,"Has anyone in your family ever been diagnosed with the following hormone and endocrine conditions? Think only of the people you are related to by blood. Select all that apply.","DiagnosedHealthCondition_EndocrineCondition","Family Health History",43528698,0,0,"43528678",1,1,5,"Has anyone in your family ever been diagnosed with the following hormone and endocrine conditions? Think only of the people you are related to by blood. Select all that apply.","QUESTION","2018-06-01 15:23:42",43528678,43528678
301,43528757,"Has a doctor or health care provider ever told you that you have or had any of the following Bone, joint and muscle conditions?  (select all that apply)","SkeletalMuscular_SkeletalMuscularConditions","Personal Medical History",43529712,0,0,"43528757",1,1,7,"Has a doctor or health care provider ever told you that you have or had any of the following Bone, joint and muscle conditions?  (select all that apply)","QUESTION","2018-10-01 16:54:00",43528757,43528757
257,43528758," Has a doctor or health care provider ever told you that you have or had any of the following hormone/endocrine conditions (select all that apply)","Endocrine_EndocrineConditions","Personal Medical History",43529712,0,0,"43528758",1,1,5," Has a doctor or health care provider ever told you that you have or had any of the following hormone/endocrine conditions (select all that apply)","QUESTION","2018-10-01 16:54:00",43528758,43528758
341,43528759,"Has a doctor or health care provider ever told you that you have or had any of the following hearing or vision problems? (select all that apply)","HearingVision_HearingVisionConditions","Personal Medical History",43529712,0,0,"43528759",1,1,8,"Has a doctor or health care provider ever told you that you have or had any of the following hearing or vision problems? (select all that apply)","QUESTION","2018-10-01 16:54:00",43528759,43528759
163,43528760,"Has a doctor or health care provider ever told you that you have or had any of the following cancers? (select all that apply)","Cancer_CancerConditions","Personal Medical History",43529712,0,0,"43528760",1,1,3,"Has a doctor or health care provider ever told you that you have or had any of the following cancers? (select all that apply)","QUESTION","2018-10-01 16:54:00",43528760,43528760
170,43528766,"Are you currently prescribed medications and/or receiving treatment for Bladder cancer?","Cancer_RxMedsforBladderCancer","Personal Medical History",43529712,0,1,"43528760.43528472.43528766",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Bladder cancer?","QUESTION","2018-10-12 22:56:25",43528760,43528472
171,43528767,"Are you currently prescribed medications and/or receiving treatment for Blood or soft tissue cancer?","Cancer_RxMedsforBloodCancer","Personal Medical History",43529712,0,1,"43528760.1384404.43528767",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Blood or soft tissue cancer?","QUESTION","2018-10-12 22:41:30",43528760,1384404
172,43528768,"Are you currently prescribed medications and/or receiving treatment for Bone cancer?","Cancer_RxMedsforBoneCancer","Personal Medical History",43529712,0,1,"43528760.43528480.43528768",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Bone cancer?","QUESTION","2018-10-13 01:12:16",43528760,43528480
173,43528769,"Are you currently prescribed medications and/or receiving treatment for Brain cancer?","Cancer_RxMedsforBrainCancer","Personal Medical History",43529712,0,1,"43528760.43528492.43530285",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Brain cancer?","QUESTION","2018-10-12 22:36:05",43528760,43528492
174,43528770,"Are you currently prescribed medications and/or receiving treatment for Breast cancer?","Cancer_RxMedsforBreastCancer","Personal Medical History",43529712,0,1,"43528760.43528500.43528770",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Breast cancer?","QUESTION","2018-10-02 01:22:42",43528760,43528500
175,43528771,"Are you currently prescribed medications and/or receiving treatment for Cervical cancer?","Cancer_RxMedsforCervicalCancer","Personal Medical History",43529712,0,1,"43528760.43528539.43528771",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Cervical cancer?","QUESTION","2018-10-12 22:26:54",43528760,43528539
176,43528772,"Are you currently prescribed medications and/or receiving treatment for Colon cancer/Rectal cancer?","Cancer_RxMedsforColonRectalCancer","Personal Medical History",43529712,0,1,"43528760.43528565.43528772",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Colon cancer/Rectal cancer?","QUESTION","2018-10-12 22:34:56",43528760,43528565
177,43528773,"Are you currently prescribed medications and/or receiving treatment for Endocrine cancer?","Cancer_RxMedsforEndocrineCancer","Personal Medical History",43529712,0,1,"43528760.43528668.43528773",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Endocrine cancer?","QUESTION","2018-10-13 02:27:58",43528760,43528668
178,43528774,"Are you currently prescribed medications and/or receiving treatment for Endometrial cancer?","Cancer_RxMedsforEndometrialCancer","Personal Medical History",43529712,0,1,"43528760.43528679.43528774",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Endometrial cancer?","QUESTION","2018-10-12 22:33:50",43528760,43528679
179,43528775,"Are you currently prescribed medications and/or receiving treatment for Esophageal cancer?","Cancer_RxMedsforEsophagealCancer","Personal Medical History",43529712,0,1,"43528760.43528693.43528775",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Esophageal cancer?","QUESTION","2018-10-12 23:13:35",43528760,43528693
180,43528776,"Are you currently prescribed medications and/or receiving treatment for Eye cancer?","Cancer_RxMedsforEyeCancer","Personal Medical History",43529712,0,1,"43528760.43528695.43528776",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Eye cancer?","QUESTION","2018-10-12 23:32:25",43528760,43528695
181,43528777,"Are you currently prescribed medications and/or receiving treatment for Head and Neck cancer?","Cancer_RxMedsforHeadNeckCancer","Personal Medical History",43529712,0,1,"43528760.43528886.43528777",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Head and Neck cancer?","QUESTION","2018-10-12 23:24:35",43528760,43528886
182,43528778,"Are you currently prescribed medications and/or receiving treatment for Kidney cancer?","Cancer_RxMedsforKidneyCancer","Personal Medical History",43529712,0,1,"43528760.43529136.43528778",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Kidney cancer?","QUESTION","2018-10-02 20:18:40",43528760,43529136
183,43528779,"Are you currently prescribed medications and/or receiving treatment for Lung cancer?","Cancer_RxMedsforLungCancer","Personal Medical History",43529712,0,1,"43528760.43529184.43528779",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Lung cancer?","QUESTION","2018-10-12 22:56:43",43528760,43529184
184,43528780,"Are you currently prescribed medications and/or receiving treatment for Other cancer?","Cancer_RxMedsforOtherCancer","Personal Medical History",43529712,0,1,"43528760.43529624.43528780",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Other cancer?","QUESTION","2018-10-12 22:27:07",43528760,43529624
185,43528781,"Are you currently prescribed medications and/or receiving treatment for Pancreatic cancer?","Cancer_RxMedsforPancreaticCancer","Personal Medical History",43529712,0,1,"43528760.43529684.43528781",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Pancreatic cancer?","QUESTION","2018-10-12 22:58:17",43528760,43529684
186,43528782,"Are you currently prescribed medications and/or receiving treatment for Prostate cancer?","Cancer_RxMedsforProstateCancer","Personal Medical History",43529712,0,1,"43528760.43529733.43528782",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Prostate cancer?","QUESTION","2018-10-12 21:09:52",43528760,43529733
187,43528783,"Are you currently prescribed medications and/or receiving treatment for Skin cancer?","Cancer_RxMedsforSkinCancer","Personal Medical History",43529712,0,1,"43528760.43529817.43528783",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Skin cancer?","QUESTION","2018-10-05 13:21:12",43528760,43529817
188,43528784,"Are you currently prescribed medications and/or receiving treatment for Stomach cancer?","Cancer_RxMedsforStomachCancer","Personal Medical History",43529712,0,1,"43528760.43529866.43528784",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Stomach cancer?","QUESTION","2018-10-12 23:14:25",43528760,43529866
190,43528785,"Are you currently prescribed medications and/or receiving treatment for Thyroid cancer?","Cancer_RxMedsforThyroidCancer","Personal Medical History",43529712,0,1,"43528760.43529909.43528785",1,1,3,"Are you currently prescribed medications and/or receiving treatment for Thyroid cancer?","QUESTION","2018-10-12 23:13:58",43528760,43529909
105,43528786,"Are you currently prescribed medications and/or receiving treatment for Anemia?","Circulatory_RxMedsforAnemia","Personal Medical History",43529712,0,1,"1384522.43528401.43528786",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Anemia?","QUESTION","2018-10-12 21:49:03",1384522,43528401
106,43528787,"Are you currently prescribed medications and/or receiving treatment for Atrial fibrillation (Afib) or Atrial flutter?","Circulatory_RxMedsforAtrialFibrillation","Personal Medical History",43529712,0,1,"1384522.43528442.43528787",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Atrial fibrillation (Afib) or Atrial flutter?","QUESTION","2018-10-12 22:31:42",1384522,43528442
107,43528788,"Are you currently prescribed medications and/or receiving treatment for Bleeding disorder?","Circulatory_RxMedsforBleedingDisorder","Personal Medical History",43529712,0,1,"1384522.1384512.43528788",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Bleeding disorder?","QUESTION","2018-10-12 22:35:25",1384522,1384512
108,43528789,"Are you currently prescribed medications and/or receiving treatment for Congestive heart failure?","Circulatory_RxMedsforCongestiveHeartFailure","Personal Medical History",43529712,0,1,"1384522.43528580.43528789",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Congestive heart failure?","QUESTION","2018-10-02 20:18:40",1384522,43528580
109,43528790,"Are you currently prescribed medications and/or receiving treatment for Coronary artery/coronary heart disease?","Circulatory_RxMedsforCoronaryArtery","Personal Medical History",43529712,0,1,"1384522.1384497.43528790",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Coronary artery/coronary heart disease?","QUESTION","2018-10-12 21:09:52",1384522,1384497
110,43528791,"Are you currently prescribed medications and/or receiving treatment for Heart attack?","Circulatory_RxMedsforHeartAttack","Personal Medical History",43529712,0,1,"1384522.43528910.43528791",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Heart attack?","QUESTION","2018-10-12 21:49:03",1384522,43528910
111,43528792,"Are you currently prescribed medications and/or receiving treatment for Heart valve disease?","Circulatory_RxMedsforHeartValveDisease","Personal Medical History",43529712,0,1,"1384522.43528918.43528792",1,1,1,"Are you currently prescribed medications and/or receiving treatment for Heart valve disease?","QUESTION","2018-10-12 22:35:25",1384522,43528918
112,43528793,"Are you currently prescribed medications and/or receiving treatment for High cholesterol?","Circulatory_RxMedsforHighCholesterol","Personal Medical History",43529712,0,1,"1384522.43528936.43528793",1,1,1,"Are you currently prescribed medications and/or receiving treatment for High cholesterol?","QUESTION","2018-10-02 03:35:22",1384522,43528936
