"id","survey_concept_id","question_concept_id","survey_order_number","question_order_Number","path","sub","question_text","is_topic"
658,43528698,43529964,6,1,"43528652.43528385.43529964",1,"Please indicate if your brothers and/or sisters [people with the same mother and/or father as you] have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. If you have more than one brother or sister, check the box if any of your brothers or sisters have the condition (select all that apply): Hearing and eye conditions",0
659,43528698,43529964,6,1,"43528652.43529842.43529964",1,"Please indicate if your brothers and/or sisters [people with the same mother and/or father as you] have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. If you have more than one brother or sister, check the box if any of your brothers or sisters have the condition (select all that apply): Hearing and eye conditions",0
660,43528698,43529643,6,1,"43528652.43528385.43529643",1,"Please indicate if your brothers and/or sisters [people with the same mother and/or father as you] have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. If you have more than one brother or sister, check the box if any of your brothers or sisters have the condition (select all that apply): Other conditions",0
661,43528698,43529643,6,1,"43528652.43529842.43529643",1,"Please indicate if your brothers and/or sisters [people with the same mother and/or father as you] have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. If you have more than one brother or sister, check the box if any of your brothers or sisters have the condition (select all that apply): Other conditions",0
662,43528698,43528509,6,1,"43528652.43528385.43528509",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Cancer",0
663,43528698,43528509,6,1,"43528652.43529842.43528509",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Cancer",0
664,43528698,43528558,6,1,"43528652.43528385.43528558",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Heart and blood Conditions",0
665,43528698,43528558,6,1,"43528652.43529842.43528558",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Heart and blood Conditions",0
666,43528698,43528628,6,1,"43528652.43528385.43528628",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Digestive conditions",0
667,43528698,43528628,6,1,"43528652.43529842.43528628",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Digestive conditions",0
668,43528698,43528674,6,1,"43528652.43528385.43528674",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hormone/endocrine conditions",0
669,43528698,43528674,6,1,"43528652.43529842.43528674",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hormone/endocrine conditions",0
670,43528698,43529152,6,1,"43528652.43528385.43529152",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Kidney conditions",0
671,43528698,43529152,6,1,"43528652.43529842.43529152",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Kidney conditions",0
672,43528698,43529762,6,1,"43528652.43528385.43529762",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Lung conditions",0
673,43528698,43529762,6,1,"43528652.43529842.43529762",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Lung conditions",0
674,43528698,43529268,6,1,"43528652.43528385.43529268",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Brain and nervous system conditions",0
675,43528698,43529268,6,1,"43528652.43529842.43529268",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Brain and nervous system conditions",0
676,43528698,43529213,6,1,"43528652.43528385.43529213",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Mental health or substance use of conditions",0
677,43528698,43529213,6,1,"43528652.43529842.43529213",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Mental health or substance use of conditions",0
678,43528698,43529811,6,1,"43528652.43528385.43529811",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Bone, joint and muscle conditions",0
679,43528698,43529811,6,1,"43528652.43529842.43529811",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Bone, joint and muscle conditions",0
680,43528698,43529960,6,1,"43528652.43528385.43529960",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hearing and eye conditions",0
681,43528698,43529960,6,1,"43528652.43529842.43529960",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hearing and eye conditions",0
682,43528698,43529632,6,1,"43528652.43528385.43529632",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Other conditions",0
683,43528698,43529632,6,1,"43528652.43529842.43529632",1,"Please indicate if your daughter(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Other conditions",0
684,43528698,43528514,6,1,"43528652.43528385.43528514",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Cancer",0
685,43528698,43528514,6,1,"43528652.43529842.43528514",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Cancer",0
686,43528698,43528562,6,1,"43528652.43528385.43528562",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Heart and blood conditions",0
687,43528698,43528562,6,1,"43528652.43529842.43528562",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Heart and blood conditions",0
688,43528698,43528633,6,1,"43528652.43528385.43528633",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Digestive conditions",0
689,43528698,43528633,6,1,"43528652.43529842.43528633",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Digestive conditions",0
690,43528698,43528677,6,1,"43528652.43528385.43528677",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Hormone/endocrine conditions",0
691,43528698,43528677,6,1,"43528652.43529842.43528677",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Hormone/endocrine conditions",0
692,43528698,43529157,6,1,"43528652.43528385.43529157",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Kidney conditions",0
693,43528698,43529157,6,1,"43528652.43529842.43529157",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Kidney conditions",0
694,43528698,43529766,6,1,"43528652.43528385.43529766",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Lung conditions",0
695,43528698,43529766,6,1,"43528652.43529842.43529766",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Lung conditions",0
696,43528698,43529271,6,1,"43528652.43528385.43529271",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Brain and nervous system conditions",0
697,43528698,43529271,6,1,"43528652.43529842.43529271",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Brain and nervous system conditions",0
698,43528698,43529216,6,1,"43528652.43528385.43529216",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Mental health or substance use of conditions",0
699,43528698,43529216,6,1,"43528652.43529842.43529216",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Mental health or substance use of conditions",0
700,43528698,43529814,6,1,"43528652.43528385.43529814",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Bone, joint and muscle conditions",0
701,43528698,43529814,6,1,"43528652.43529842.43529814",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Bone, joint and muscle conditions",0
702,43528698,43529965,6,1,"43528652.43528385.43529965",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Hearing and eye conditions",0
703,43528698,43529965,6,1,"43528652.43529842.43529965",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Hearing and eye conditions",0
704,43528698,43529637,6,1,"43528652.43528385.43529637",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Other conditions",0
705,43528698,43529637,6,1,"43528652.43529842.43529637",1,"Please indicate if your son(s) has/have ever been diagnosed with the following health conditions and/or health events. Think only of the person you are related to by blood. (select all that apply): Other conditions",0
706,43528698,43528511,6,1,"43528652.43528385.43528511",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Cancer",0
707,43528698,43528511,6,1,"43528652.43529842.43528511",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Cancer",0
708,43528698,43528560,6,1,"43528652.43528385.43528560",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Heart and blood conditions",0
709,43528698,43528560,6,1,"43528652.43529842.43528560",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Heart and blood conditions",0
710,43528698,43528630,6,1,"43528652.43528385.43528630",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Digestive conditions",0
711,43528698,43528630,6,1,"43528652.43529842.43528630",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Digestive conditions",0
712,43528698,43528676,6,1,"43528652.43528385.43528676",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hormone/endocrine conditions",0
713,43528698,43528676,6,1,"43528652.43529842.43528676",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hormone/endocrine conditions",0
714,43528698,43529154,6,1,"43528652.43528385.43529154",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Kidney conditions",0
715,43528698,43529154,6,1,"43528652.43529842.43529154",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Kidney conditions",0
716,43528698,43529764,6,1,"43528652.43528385.43529764",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Lung Conditions",0
717,43528698,43529764,6,1,"43528652.43529842.43529764",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Lung Conditions",0
718,43528698,43529269,6,1,"43528652.43528385.43529269",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Brain and nervous system conditions",0
719,43528698,43529269,6,1,"43528652.43529842.43529269",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Brain and nervous system conditions",0
720,43528698,43529214,6,1,"43528652.43528385.43529214",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Mental health or substance use of conditions",0
721,43528698,43529214,6,1,"43528652.43529842.43529214",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Mental health or substance use of conditions",0
722,43528698,43529812,6,1,"43528652.43528385.43529812",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Bone, joint and muscle conditions",0
723,43528698,43529812,6,1,"43528652.43529842.43529812",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Bone, joint and muscle conditions",0
724,43528698,43529962,6,1,"43528652.43528385.43529962",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hearing and eye conditions",0
725,43528698,43529962,6,1,"43528652.43529842.43529962",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Hearing and eye conditions",0
726,43528698,43529634,6,1,"43528652.43528385.43529634",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Other conditions",0
727,43528698,43529634,6,1,"43528652.43529842.43529634",1,"Please indicate if your grandparent(s) have ever been diagnosed with the following health conditions and/or health events. Think only of those people you are related to by blood. (select all that apply): Other conditions",0
