"id","analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","stratum_6","count_value","min_value","max_value","avg_value","stdev_value","median_value","p10_value","p25_value","p75_value","p90_value"
17971,1814,8151111175,"second","",9,60,"",98,9.4,73.6,24.55,12.54,21.8,10.6,16.8,28.1,39.5
17972,1815,8151111175,"second",8507,9,60,5,64,9.9,73.6,25.76,12.66,23.1,14,17.9,28.3,39.5
17973,1814,3000963,"percent","",20,50,"",67058,6.5,97.6,33.54,4.78,33.6,27.9,30.6,36.3,39.3
17974,1815,3000963,"percent",8532,20,50,3,31704,7.8,97.6,32.95,4.53,33,27.6,30.3,35.7,38.4
17975,1815,8121511175,"percent",8532,70,100,3,6,97.1,97.6,97.37,0.23,97.4,97.1,97.1,97.6,97.6
17976,1814,8121511175,"percent","",70,100,"",10,77.1,97.6,93.2,8.49,97.1,77.1,96.8,97.4,97.6
17977,1815,3007808,"nanogram per milliliter and hour",8532,0.1,20,2,5444,0.1,438.4,5.8,15.83,1.6,0.3,0.7,4.5,12.5
17978,1815,3007808,"ng/mL/hr",8532,0.1,20,2,5444,0.1,438.4,5.8,15.83,1.6,0.3,0.7,4.5,12.5
17979,1814,3007808,"ng/mL/hr","",0.1,20,"",8582,0.1,438.4,5.98,15.03,1.7,0.3,0.6,4.7,13.9
17980,1814,3007808,"nanogram per milliliter and hour","",0.1,20,"",8582,0.1,438.4,5.98,15.03,1.7,0.3,0.6,4.7,13.9
17981,1815,8136011156,"nanogram per milliliter and hour",8532,0.1,20,2,5436,0.1,438.4,5.78,15.8,1.6,0.3,0.7,4.5,12.5
17982,1814,8136011156,"nanogram per milliliter and hour","",0.1,20,"",8569,0.1,438.4,5.97,15.01,1.7,0.3,0.6,4.7,13.9
17983,1814,8136011156,"ng/mL/hr","",0.1,20,"",8569,0.1,438.4,5.97,15.01,1.7,0.3,0.6,4.7,13.9
17984,1815,8136011156,"ng/mL/hr",8532,0.1,20,2,5436,0.1,438.4,5.78,15.8,1.6,0.3,0.7,4.5,12.5
17985,1814,8115711170,"micromole per liter","",0.1,0.3,"",66,0.1,0.35,0.17,0.07,0.14,0.11,0.11,0.23,0.24
17986,1815,8115711170,"micromole per liter",8507,0.1,0.3,0.02,24,0.11,0.35,0.21,0.09,0.16,0.11,0.11,0.23,0.35
17987,1814,3011335,"nanogram per deciliter","",0.7,0.7,"",5,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17988,1815,3011335,"liter",8507,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17989,1814,3011335,"liter","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17990,1815,3011335,"nanogram per deciliter",8507,0.7,0.7,0,5,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17991,1815,3021664,"mole per liter",8532,0.1,1,0.1,16,0.11,0.7,0.47,0.18,0.45,0.24,0.36,0.57,0.69
17992,1814,3035510,"liter","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17993,1815,3035510,"liter",8507,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17994,1814,3037201,"nanogram per milliliter","",0.7,0.7,"",6,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17995,1815,3037201,"ng/mL/hr",8507,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17996,1814,3037201,"ng/mL/hr","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17997,1815,3037201,"nanogram per milliliter",8507,0.7,0.7,0,6,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17998,1815,8120711176,"microgram per milliliter",8532,0.7,1,0.03,3,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
17999,1815,8121411153,"milligram per deciliter calculated",8532,0.1,0.9,0.1,22,0.1,0.7,0.39,0.15,0.4,0.2,0.3,0.5,0.6
18000,1814,8122011150,"nanogram per milliliter","",0.7,0.7,"",6,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18001,1815,8122011150,"nanogram per milliliter",8532,0.7,0.7,0,6,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18002,1815,8122011150,"ng/mL/hr",8532,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18003,1814,8122011150,"ng/mL/hr","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18004,1814,8135111162,"nanogram per deciliter","",0.7,0.7,"",5,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18005,1815,8135111162,"liter",8507,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18006,1814,8135111162,"liter","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18007,1815,8135111162,"nanogram per deciliter",8507,0.7,0.7,0,5,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18008,1814,8135211170,"index","",0.7,0.7,"",3,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18009,1815,8135211170,"index",8532,0.7,0.7,0,3,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18010,1815,8136111156,"ng/mL/hr",8507,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18011,1814,8136111156,"nanogram per milliliter","",0.7,0.7,"",6,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18012,1814,8136111156,"ng/mL/hr","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18013,1815,8136111156,"nanogram per milliliter",8507,0.7,0.7,0,6,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18014,1815,8138111155,"microgram per liter",8532,0.2,7,0.7,8,0.3,0.7,0.5,0.21,0.3,0.3,0.3,0.7,0.7
18015,1815,8141111174,"liter",8507,0.7,0.7,0,1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18016,1814,8141111174,"liter","",0.7,0.7,"",1,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18017,1815,8142011180,"gram per 24 hours",8532,0.2,1,0.1,2,0.2,0.7,0.45,0.35,0.2,0.2,0.2,0.7,0.7
18018,1815,8155311147,"mole per liter",8532,0.1,1,0.1,16,0.11,0.7,0.47,0.18,0.45,0.24,0.36,0.57,0.69
18019,1814,8156711196,"milligram per deciliter","",0.7,0.7,"",8,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18020,1815,8156711196,"milligram per deciliter",8507,0.7,0.7,0,8,0.7,0.7,0.7,0,0.7,0.7,0.7,0.7,0.7
18021,1815,40766163,"index value",8507,0,0.3,0.03,33,0.06,0.95,0.18,0.15,0.15,0.09,0.12,0.2,0.27
18022,1814,40766163,"index value","",0,0.3,"",67,0,0.95,0.17,0.11,0.15,0.09,0.12,0.19,0.26
18023,1814,8111411138,"index value","",0,0.3,"",67,0,0.95,0.17,0.11,0.15,0.09,0.12,0.19,0.26
18024,1815,8111411138,"index value",8507,0,0.3,0.03,33,0.06,0.95,0.18,0.15,0.15,0.09,0.12,0.2,0.27
18025,1814,8146411161,"index","",0.9,0.9,"",3,0.95,0.95,0.95,0,0.95,0.95,0.95,0.95,0.95
18026,1815,8146411161,"index",8532,0.9,0.9,0,3,0.95,0.95,0.95,0,0.95,0.95,0.95,0.95,0.95
18027,1815,3021664,"mole per liter",8507,0.1,1,0.1,23,0.17,1.15,0.48,0.25,0.46,0.24,0.27,0.69,0.8
18028,1815,3021664,"micromole per liter",8507,0.1,1,0.1,158,0.17,1.15,0.48,0.24,0.46,0.24,0.28,0.69,0.8
18029,1814,3021664,"mole per liter","",0.1,1,"",39,0.11,1.15,0.48,0.22,0.46,0.24,0.28,0.65,0.75
18030,1815,8127511170,"gram per deciliter",8507,0.4,1,0.1,189,0.4,1.15,0.72,0.19,0.71,0.47,0.6,0.8,1
18031,1815,8155311147,"micromole per liter",8507,0.1,1,0.1,158,0.17,1.15,0.48,0.24,0.46,0.24,0.28,0.69,0.8
18032,1815,8155311147,"mole per liter",8507,0.1,1,0.1,23,0.17,1.15,0.48,0.25,0.46,0.24,0.27,0.69,0.8
18033,1814,8155311147,"mole per liter","",0.1,1,"",39,0.11,1.15,0.48,0.22,0.46,0.24,0.28,0.65,0.75
18034,1814,3005013,"nanogram per deciliter","",1,1,"",5,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18035,1815,3005013,"nanogram per deciliter",8507,1,1,0,5,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18036,1815,3009932,"thousand per microliter",8507,0,0.8,0.1,29,0,1.4,0.33,0.31,0.3,0.1,0.1,0.4,0.8
18037,1815,40761127,"Ehrlich unit per milliliter",8507,0.1,4,0.4,8,0.06,1.4,0.61,0.56,0.21,0.06,0.06,0.78,1.4
18038,1814,8114511165,"second","",1,1,"",1,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18039,1815,8114511165,"second",8507,1,1,0,1,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18040,1814,8115811177,"index","",0,1,"",123,0.01,1.4,0.28,0.32,0.16,0.08,0.12,0.26,0.54
18041,1815,8115811177,"index",8532,0,1,0.1,102,0.01,1.4,0.24,0.29,0.15,0.08,0.11,0.24,0.44
18042,1815,8115911162,"ng/mL/hr",8507,1,1,0,1,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18043,1814,8115911162,"nanogram per milliliter","",1,1,"",6,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18044,1815,8115911162,"nanogram per milliliter",8507,1,1,0,6,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18045,1814,8115911162,"ng/mL/hr","",1,1,"",1,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18046,1815,8120911161,"thousand per microliter",8507,0,0.8,0.1,29,0,1.4,0.33,0.31,0.3,0.1,0.1,0.4,0.8
18047,1814,8121411153,"milligram per deciliter calculated","",0.1,0.9,"",63,0.1,1.4,0.47,0.23,0.4,0.2,0.3,0.6,0.7
18048,1815,8121411153,"milligram per deciliter calculated",8507,0.1,0.9,0.1,41,0.2,1.4,0.51,0.26,0.4,0.3,0.4,0.6,0.7
18049,1815,8127111160,"Ehrlich unit per milliliter",8507,0.1,4,0.4,8,0.06,1.4,0.61,0.56,0.21,0.06,0.06,0.78,1.4
18050,1815,8127211165,"avidity index",8507,0.2,3,0.3,10,0.3,1.4,0.66,0.4,0.5,0.3,0.5,0.6,1.4
18051,1814,8127511170,"gram per deciliter","",0.4,1,"",483,0.4,1.4,0.78,0.21,0.8,0.5,0.66,0.81,1.1
18052,1815,8127511170,"gram per deciliter",8532,0.4,1,0.1,294,0.5,1.4,0.82,0.21,0.8,0.6,0.7,0.82,1.1
18053,1815,8137011161,"index",8532,1,1,0,3,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18054,1814,8137011161,"index","",1,1,"",3,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18055,1815,8141811172,"milligram per gram",8507,0.6,4,0.4,1,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18056,1815,8142011180,"gram per 24 hours",8507,0.2,1,0.1,1,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18057,1814,8142011180,"gram per 24 hours","",0.2,1,"",3,0.2,1.4,0.77,0.6,0.7,0.2,0.2,1.4,1.4
18058,1815,8142411180,"millimole per liter",8507,0.2,2,0.2,351,0.2,1.4,0.66,0.3,0.6,0.3,0.5,0.8,1.1
18059,1814,8144911147,"nanogram per deciliter","",1,1,"",5,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18060,1815,8144911147,"nanogram per deciliter",8507,1,1,0,5,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18061,1815,8153511175,"parts per billion",8532,1,1,0,4,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18062,1814,8153511175,"parts per billion","",1,1,"",10,1,1.4,1.22,0.17,1.2,1,1.1,1.4,1.4
18063,1815,8153511175,"ppb",8532,1,1,0,2,1.4,1.4,1.4,0,1.4,1.4,1.4,1.4,1.4
18064,1814,8153511175,"ppb","",1,1,"",5,1,1.4,1.22,0.18,1.2,1,1.1,1.4,1.4
18065,1814,8159311175,"gram per deciliter","",0.4,1,"",875,0.4,1.4,0.78,0.18,0.8,0.6,0.6,0.9,1
18066,1815,8159311175,"gram per deciliter",8532,0.4,1,0.1,441,0.4,1.4,0.77,0.2,0.7,0.6,0.6,0.9,1
18067,1815,3005013,"ng/mL/hr",8532,0,2,0.2,3,0.6,1.9,1.47,0.75,1.9,0.6,0.6,1.9,1.9
18068,1815,3005013,"nanogram per milliliter",8532,0,2,0.2,18,0.6,1.9,1.47,0.63,1.9,0.6,0.6,1.9,1.9
18069,1815,3028557,"micrometer",8532,0.7,2,0.2,3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18070,1814,3028557,"um","",0.7,2,"",3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18071,1815,3028557,"um",8532,0.7,2,0.2,3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18072,1814,3028557,"micrometer","",0.7,2,"",3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18073,1815,8112811166,"um",8532,0.7,2,0.2,3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18074,1814,8112811166,"um","",0.7,2,"",3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18075,1815,8112811166,"micrometer",8532,0.7,2,0.2,3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18076,1814,8112811166,"micrometer","",0.7,2,"",3,0.7,1.9,1.3,0.6,1.3,0.7,0.7,1.9,1.9
18077,1814,8118811158,"hour","",0.9,2,"",17,0.9,1.9,1.6,0.29,1.7,1,1.5,1.8,1.8
18078,1815,8118811158,"hour",8507,0.9,2,0.1,5,0.9,1.9,1.5,0.41,1.6,0.9,1.3,1.8,1.9
18079,1815,8123011167,"gram per 24 hours",8532,0.6,2,0.2,28,0.6,1.9,1.2,0.4,1.1,0.8,0.9,1.6,1.8
18080,1815,8124311174,"milligram per liter",8507,0.4,5,0.5,3,0.4,1.9,1.07,0.76,0.9,0.4,0.4,1.9,1.9
18081,1814,8130111173,"milligram per deciliter","",0,1,"",40,0,1.9,0.76,0.64,0.7,0,0.4,0.8,1.9
18082,1815,8130111173,"milligram per deciliter",8532,0,1,0.1,40,0,1.9,0.76,0.64,0.7,0,0.4,0.8,1.9
18083,1815,8135811158,"microgram per deciliter",8532,0.9,2,0.1,6,0.93,1.9,1.42,0.53,0.93,0.93,0.93,1.9,1.9
18084,1814,8135811158,"microgram per deciliter","",0.9,2,"",6,0.93,1.9,1.42,0.53,0.93,0.93,0.93,1.9,1.9
18085,1815,8139211185,"microgram per milliliter",8532,0.6,2,0.2,6,0.8,1.9,1.35,0.6,0.8,0.8,0.8,1.9,1.9
18086,1815,8139211185,"microgram per milliliter",8507,0.6,2,0.2,12,0.6,1.9,1.15,0.49,1,0.6,0.6,1.1,1.9
18087,1814,8139211185,"microgram per milliliter","",0.6,2,"",18,0.6,1.9,1.22,0.52,1,0.6,0.8,1.9,1.9
18088,1815,8143911169,"percent",8532,2,2,0,2,1.9,1.9,1.9,0,1.9,1.9,1.9,1.9,1.9
18089,1815,8144911147,"ng/mL/hr",8532,0,2,0.2,3,0.6,1.9,1.47,0.75,1.9,0.6,0.6,1.9,1.9
18090,1815,8144911147,"nanogram per milliliter",8532,0,2,0.2,18,0.6,1.9,1.47,0.63,1.9,0.6,0.6,1.9,1.9
18091,1814,8152611181,"cubic millimeter","",2,2,"",3,1.9,1.9,1.9,0,1.9,1.9,1.9,1.9,1.9
18092,1815,8152611181,"cubic millimeter",8532,2,2,0,3,1.9,1.9,1.9,0,1.9,1.9,1.9,1.9,1.9
18093,1815,8156011148,"milligram per deciliter",8507,0.2,2,0.2,8,1.9,1.9,1.9,0,1.9,1.9,1.9,1.9,1.9
18094,1814,8156011148,"milligram per deciliter","",0.2,2,"",16,0.22,1.9,1.06,0.87,0.22,0.22,0.22,1.9,1.9
18095,1814,3002395,"mole per liter","",3,130,"",40,3,422.9,38.82,79.48,4.5,3.1,3.7,37.2,113
18096,1815,3002395,"mole per liter",8532,3,130,10,30,3,422.9,50.34,89.14,5.7,3.1,3.9,51,165.2
18097,1814,3002395,"micromole per liter","",3,130,"",252,3,422.9,38.16,77.39,4.5,3.1,3.7,37.2,113
18098,1815,3002395,"micromole per liter",8532,3,130,10,189,3,422.9,49.46,86.49,5.7,3.3,3.9,51,165.2
18099,1814,8122111160,"micromole per liter","",3,130,"",252,3,422.9,38.16,77.39,4.5,3.1,3.7,37.2,113
18100,1815,8122111160,"micromole per liter",8532,3,130,10,189,3,422.9,49.46,86.49,5.7,3.3,3.9,51,165.2
18101,1815,8122111160,"mole per liter",8532,3,130,10,30,3,422.9,50.34,89.14,5.7,3.1,3.9,51,165.2
18102,1814,8122111160,"mole per liter","",3,130,"",40,3,422.9,38.83,79.48,4.5,3.1,3.7,37.2,113
18103,1815,3028075,"gram per liter",8532,0.1,0.6,0.05,3859,0.1,163.7,0.36,2.73,0.1,0.1,0.1,0.3,0.7
18104,1814,3028075,"gram per liter","",0.1,0.6,"",8970,0.1,163.7,0.44,2.86,0.1,0.1,0.1,0.3,0.8
18105,1814,8150511163,"gram per liter","",0.1,0.6,"",8970,0.1,163.7,0.44,2.86,0.1,0.1,0.1,0.3,0.8
18106,1815,8150511163,"gram per liter",8532,0.1,0.6,0.05,3859,0.1,163.7,0.36,2.73,0.1,0.1,0.1,0.3,0.7
18107,1815,8122411166,"international unit per milliliter",8532,1,390,35,75,1,1119.1,138.85,291.88,20,1,1.7,153.4,462.2
18108,1814,8122411166,"international unit per milliliter","",1,390,"",85,1,1119.1,130.51,275.07,21.8,1,2,94.8,462.2
18109,1814,3037511,"percent","",0,60,"",1904430,0,343.9,24.52,12.62,24,8.3,15.1,32.6,40.5
18110,1815,3037511,"percent",8507,0,60,5,918614,0,343.9,23.34,12.72,22.4,7.5,13.7,31.4,39.7
18111,1814,8155511182,"percent","",0,60,"",1904430,0,343.9,24.52,12.62,24,8.3,15.1,32.6,40.5
18112,1815,8155511182,"percent",8507,0,60,5,918614,0,343.9,23.34,12.72,22.4,7.5,13.7,31.4,39.7
18113,1815,8119711162,"nanogram per deciliter",8507,0.3,560,50,180,2.1,560.3,149.24,122.51,128,5.9,29.1,238,298
18114,1814,8119711162,"nanogram per deciliter","",0.3,560,"",6355,0.3,560.3,17.56,36.09,8.5,2.8,4.8,16.5,29.4
18115,1814,8159711208,"ng/mL/hr","",30,70,"",5,39.4,66.1,50.8,10.69,48.2,39.4,43.6,56.7,66.1
18116,1815,8159711208,"nanogram per milliliter",8532,30,70,5,30,39.4,66.1,50.8,9.73,48.2,39.4,43.6,56.7,66.1
18117,1814,8159711208,"nanogram per milliliter","",30,70,"",30,39.4,66.1,50.8,9.73,48.2,39.4,43.6,56.7,66.1
18118,1815,8159711208,"ng/mL/hr",8532,30,70,5,5,39.4,66.1,50.8,10.69,48.2,39.4,43.6,56.7,66.1
18119,1815,3025522,"unit per gram",8507,2,50,5,130,2.3,74.1,23.59,13.27,21,9.5,16.3,28.5,42.7
18120,1815,8122111161,"unit per gram",8507,2,50,5,130,2.3,74.1,23.59,13.27,21,9.5,16.3,28.5,42.7
18121,1815,8113511170,"nanogram per milliliter",8507,1,53230,4840,36,1.3,82.1,44.22,33.1,40.5,1.3,1.9,71.4,82.1
18122,1815,8113511170,"ng/mL/hr",8507,1,53230,4840,6,1.3,82.1,44.22,35.75,40.5,1.3,1.9,71.4,82.1
18123,1815,8149211163,"cubic millimeter",8532,4,40,5,54,4.1,90.1,22.24,27.57,9.9,5,6.6,19,79.9
18124,1814,8149211163,"cubic millimeter","",4,40,"",69,4.1,90.1,19.6,24.98,9.2,5,6.6,19,76
18125,1815,3014727,"nanogram per milliliter",8532,0.4,70,5,174,0.6,98.1,24.96,21.65,24,3.1,9.4,31.2,54
18126,1814,3014727,"nanogram per milliliter","",0.4,70,"",414,0.4,98.1,17.72,18.51,11.3,1.4,3.1,24.9,44.8
18127,1815,3014727,"ng/mL/hr",8532,0.4,70,5,29,0.6,98.1,24.96,21.97,24,3.1,9.4,31.2,54
18128,1814,3014727,"ng/mL/hr","",0.4,70,"",69,0.4,98.1,17.72,18.62,11.3,1.4,3.1,24.9,44.8
18129,1815,3037701,"nanogram per milliliter",8532,0.4,50,5,15168,0.4,98.1,16.01,16.04,10.5,3.5,5.8,19.7,35.4
18130,1815,3037701,"ng/mL/hr",8532,0.4,50,5,2528,0.4,98.1,16.01,16.05,10.5,3.5,5.8,19.7,35.4
18131,1814,8127411143,"percent","",90,100,"",4,97.6,98.1,97.85,0.29,97.6,97.6,97.6,98.1,98.1
18132,1815,8127411143,"percent",8532,90,100,1,4,97.6,98.1,97.85,0.29,97.6,97.6,97.6,98.1,98.1
18133,1815,8134711159,"nanogram per milliliter",8532,0.4,50,5,15168,0.4,98.1,16.01,16.04,10.5,3.5,5.8,19.7,35.4
18134,1815,8134711159,"ng/mL/hr",8532,0.4,50,5,2528,0.4,98.1,16.01,16.05,10.5,3.5,5.8,19.7,35.4
18135,1815,8138911155,"ng/mL/hr",8532,0.4,70,5,29,0.6,98.1,24.96,21.97,24,3.1,9.4,31.2,54
18136,1815,8138911155,"nanogram per milliliter",8532,0.4,70,5,174,0.6,98.1,24.96,21.65,24,3.1,9.4,31.2,54
18137,1814,8138911155,"ng/mL/hr","",0.4,70,"",69,0.4,98.1,17.72,18.62,11.3,1.4,3.1,24.9,44.8
18138,1814,8138911155,"nanogram per milliliter","",0.4,70,"",414,0.4,98.1,17.72,18.51,11.3,1.4,3.1,24.9,44.8
18139,1815,3009041,"IgG phospholipid unit",8532,0,20,2,9738,0,106.1,6.92,8.48,4.5,2,2.8,7.5,13.3
18140,1815,3009041,"GPL unit",8532,0,20,2,9738,0,106.1,6.92,8.48,4.5,2,2.8,7.5,13.3
18141,1815,8151611143,"GPL unit",8532,0.1,20,2,9690,0.1,106.1,6.93,8.49,4.5,2,2.8,7.5,13.4
18142,1815,8151611143,"IgG phospholipid unit",8532,0.1,20,2,9690,0.1,106.1,6.93,8.49,4.5,2,2.8,7.5,13.4
18143,1814,8145111153,"microgram per milliliter","",10,130,"",24,10.1,140.2,52.42,50.79,23.3,10.1,11.3,58.6,140.2
18144,1815,8145111153,"microgram per milliliter",8507,10,130,10,12,11.3,140.2,58.35,52.59,23.3,11.3,11.3,58.6,140.2
18145,1814,903124,"kilogram per square meter","",10,450,"",816946,15.6,440.9,227.97,122.75,227.9,57.8,121.8,334.1,398
18146,1815,903124,"kilogram per square meter",8532,10,450,40,455380,15.6,440.9,228.05,122.77,228.1,57.7,121.9,334.1,398
18147,1815,903124,"kilogram per square meter",8507,10,450,40,361566,15.6,440.9,227.87,122.74,227.5,57.9,121.5,334,398
18148,1814,3002754,"microgram per deciliter","",1,20,"",129,1,132.7,9.07,21.98,2.1,1.1,1.5,4.3,28.4
18149,1815,3002754,"microgram per deciliter",8507,1,20,2,84,1,132.7,11.38,26.55,2.1,1,1.3,3.4,45.5
18150,1815,8140811155,"liter",8532,0.2,160,15,39,0.4,850.8,58.94,162.06,23.3,1.4,5.1,29.5,31.5
18151,1815,8132211158,"Milligram per day",8532,200,1580,125,2,1574.1,1574.1,1574.1,0,1574.1,1574.1,1574.1,1574.1,1574.1
18152,1814,8132211158,"Milligram per day","",200,1580,"",8,203.5,1574.1,873.27,544,639.2,203.5,203.5,1076.3,1574.1
18153,1814,8120811183,"mole per liter","",10,40,"",3,18.7,33.3,25.27,7.41,23.8,18.7,18.7,33.3,33.3
18154,1815,8120811183,"nanomole per liter",8507,10,40,3,15,18.7,33.3,25.27,6.26,23.8,18.7,18.7,33.3,33.3
18155,1815,8120811183,"mole per liter",8507,10,40,3,3,18.7,33.3,25.27,7.41,23.8,18.7,18.7,33.3,33.3
18156,1814,8120811183,"nanomole per liter","",10,40,"",15,18.7,33.3,25.27,6.26,23.8,18.7,18.7,33.3,33.3
18157,1815,8156811182,"picogram",8532,20,40,2,195,22.1,33.3,29.78,2.55,30.2,26,27.7,31.7,32.8
18158,1815,8156311181,"gram per liter",8532,2,40,5,3,2,35.3,20.87,17.09,25.3,2,2,35.3,35.3
18159,1814,8156311181,"unit per liter","",2,40,"",20,2,35.3,13.58,14.38,3.1,2,2.2,25.3,35.3
18160,1814,8156311181,"gram per liter","",2,40,"",5,2,35.3,13.58,15.67,3.1,2,2.2,25.3,35.3
18161,1815,8156311181,"unit per liter",8532,2,40,5,12,2,35.3,20.87,14.57,25.3,2,2,35.3,35.3
18162,1815,8123211169,"second",8532,20,40,2,1,37.3,37.3,37.3,0,37.3,37.3,37.3,37.3,37.3
18163,1814,8123211169,"second","",20,40,"",3,28.6,37.3,34.1,4.78,36.4,28.6,28.6,37.3,37.3
18164,1815,8133911173,"second",8507,20,50,3,13,27.1,39.3,32.85,3.76,33.3,27.9,29.7,34.8,37.7
18165,1815,3014111,"milliequivalent per liter",8532,0.1,4,0.4,97470,0.1,41.3,2,2.04,1.4,0.7,1,2.2,3.6
18166,1815,8137711188,"microgram per deciliter",8507,0.9,50,5,175,3.2,41.3,19.79,8.3,20,10.1,14.6,22.6,27.6
18167,1815,8144711155,"milliequivalent per liter",8532,0.1,4,0.4,97470,0.1,41.3,2,2.04,1.4,0.7,1,2.2,3.6
18168,1815,3018738,"percent hemoglobin",8532,1,40,5,814,1,47.3,14.82,8.79,14.1,3.3,8.7,20.1,25.8
18169,1814,3018738,"percent hemoglobin","",1,40,"",1766,1,47.3,13.45,8.01,12.7,3.4,7.7,18.2,23.6
18170,1814,8133711157,"percent hemoglobin","",1,40,"",1766,1,47.3,13.45,8.01,12.7,3.4,7.7,18.2,23.6
18171,1815,8133711157,"percent hemoglobin",8532,1,40,5,814,1,47.3,14.82,8.79,14.1,3.3,8.7,20.1,25.8
18172,1814,3011978,"unit per milliliter","",3,40,"",32,3.1,49.3,20.66,13.04,16.7,4.5,7.9,26.4,38.9
18173,1815,3011978,"unit per milliliter",8507,3,40,5,12,3.1,49.3,17,16.03,12.6,3.1,4.5,16.7,49.3
18174,1814,8152711157,"unit per milliliter","",3,40,"",32,3.1,49.3,20.66,13.04,16.7,4.5,7.9,26.4,38.9
18175,1815,8152711157,"unit per milliliter",8507,3,40,5,12,3.1,49.3,17,16.03,12.6,3.1,4.5,16.7,49.3
18176,1814,3027215,"millimole per liter","",-20.4,20,"",345069,-31.3,51.3,-2.02,8.27,-1,-12.9,-6,2.6,6.4
18177,1815,3027215,"millimole per liter",8532,-20.4,20,5,165348,-31.3,51.3,-2.39,8.65,-1.3,-13.8,-6.7,2.4,6.6
18178,1815,8112911161,"millimole per liter",8532,-20.4,20,5,165348,-31.3,51.3,-2.39,8.65,-1.3,-13.8,-6.7,2.4,6.6
18179,1814,8112911161,"millimole per liter","",-20.4,20,"",345069,-31.3,51.3,-2.02,8.27,-1,-12.9,-6,2.6,6.4
18180,1815,8114111157,"second",8532,20,40,2,47,21.6,51.3,29.21,5.79,27.9,24.6,26.4,30.4,34.1
18181,1814,8114111157,"second","",20,40,"",61,21.6,51.3,29.48,5.54,28.5,24.9,26.5,30.1,34.3
