concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,question_order_number,"question_string",section_num
43530285,"Are you still seeing a doctor or health care provider for Brain cancer?","Cancer_BrainCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528492.43530285",1,1,3,"Brain Cancer Currently: No|Brain Cancer Currently: Yes",0
43530286,"Are you still seeing a doctor or health care provider for Breast cancer?","Cancer_BreastCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528500.43530286",1,1,3,"Breast Cancer Currently: No| Skip|Breast Cancer Currently: Yes",0
43530287,"Are you still seeing a doctor or health care provider for Cervical cancer?","Cancer_CervicalCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528539.43530287",1,1,3," Skip|Cervical Cancer Currently: Yes|Cervical Cancer Currently: No",0
43530288,"Are you still seeing a doctor or health care provider for Colon cancer/Rectal cancer?","Cancer_ColonRectalCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528565.43530288",1,1,3," Skip|Colon Rectal Cancer Currently: No|Colon Rectal Cancer Currently: Yes",0
43530289,"Are you still seeing a doctor or health care provider for Endocrine cancer?","Cancer_EndocrineCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528668.43530289",1,1,3,"Endocrine Cancer Currently: Yes|Endocrine Cancer Currently: No| Skip",0
43530290,"Are you still seeing a doctor or health care provider for Endometrial cancer?","Cancer_EndometrialCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528679.43530290",1,1,3,"Endometrial Cancer Currently: Yes|Endometrial Cancer Currently: No| Skip",0
43530291,"Are you still seeing a doctor or health care provider for Esophageal cancer?","Cancer_EsophagealCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528693.43530291",1,1,3,"Esophageal Cancer Currently: Yes|Esophageal Cancer Currently: No| Skip",0
43530292,"Are you still seeing a doctor or health care provider for Eye cancer?","Cancer_EyeCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528695.43530292",1,1,3,"Eye Cancer Currently: Yes|Eye Cancer Currently: No",0
43530293,"Are you still seeing a doctor or health care provider for Head and Neck cancer?","Cancer_HeadNeckCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43528886.43530293",1,1,3," Skip|Head Neck Cancer Currently: No|Head Neck Cancer Currently: Yes",0
43530294,"Are you still seeing a doctor or health care provider for Kidney cancer?","Cancer_KidneyCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529136.43530294",1,1,3,"Kidney Cancer Currently: No|Kidney Cancer Currently: Yes",0
43530295,"Are you still seeing a doctor or health care provider for Lung cancer?","Cancer_LungCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529184.43530295",1,1,3,"Lung Cancer Currently: No|Lung Cancer Currently: Yes| Skip",0
43530296,"Are you still seeing a doctor or health care provider for Other cancer?","Cancer_OtherCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529624.43530296",1,1,3," Skip|Other Cancer Currently: No|Other Cancer Currently: Yes",0
43530297,"Are you still seeing a doctor or health care provider for Pancreatic cancer?","Cancer_PancreaticCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529684.43530297",1,1,3,"Pancreatic Cancer Currently: No|Pancreatic Cancer Currently: Yes| Skip",0
43530298,"Are you still seeing a doctor or health care provider for Prostate cancer?","Cancer_ProstateCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529733.43530298",1,1,3," Skip|Prostate Cancer Currently: Yes|Prostate Cancer Currently: No",0
43530299,"Are you still seeing a doctor or health care provider for Skin cancer?","Cancer_SkinCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529817.43530299",1,1,3,"Skin Cancer Currently: No| Skip|Skin Cancer Currently: Yes",0
43530300,"Are you still seeing a doctor or health care provider for Stomach cancer?","Cancer_StomachCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529866.43530300",1,1,3,"Stomach Cancer Currently: Yes|Stomach Cancer Currently: No",0
43530301,"Are you still seeing a doctor or health care provider for Thyroid cancer?","Cancer_ThyroidCancerCurrently","Personal Medical History",43529712,0,1,"43528760.43529909.43530301",1,1,3," Skip|Thyroid Cancer Currently: Yes|Thyroid Cancer Currently: No",0
43530302,"Are you still seeing a doctor or health care provider for Anemia?","Circulatory_AnemiaCurrently","Personal Medical History",43529712,0,1,"1384522.43528401.43530302",1,1,1,"Anemia Currently: Yes|Anemia Currently: No| Skip",0
43530303,"Are you still seeing a doctor or health care provider for Atrial fibrillation (Afib) or Atrial flutter?","Circulatory_AtrialFibrillationCurrently","Personal Medical History",43529712,0,1,"1384522.43528442.43530303",1,1,1," Skip|Atrial Fibrillation Currently: Yes|Atrial Fibrillation Currently: No",0
43530304,"Are you still seeing a doctor or health care provider for Bleeding disorder?","Circulatory_BleedingDisorderCurrently","Personal Medical History",43529712,0,1,"1384522.1384512.43530304",1,1,1,"Bleeding Disorder Currently: No| Skip|Bleeding Disorder Currently: Yes",0
43530305,"Are you still seeing a doctor or health care provider for Congestive heart failure?","Circulatory_CongestiveHeartFailureCurrently","Personal Medical History",43529712,0,1,"1384522.43528580.43530305",1,1,1,"Congestive Heart Failure Currently: Yes| Skip|Congestive Heart Failure Currently: No",0
43530306,"Are you still seeing a doctor or health care provider for Coronary artery/coronary heart disease?","Circulatory_CoronaryArteryCurrently","Personal Medical History",43529712,0,1,"1384522.1384497.43530306",1,1,1," Skip|Coronary Artery Currently: No|Coronary Artery Currently: Yes",0
43530307,"Are you still seeing a doctor or health care provider for Heart attack?","Circulatory_HeartAttackCurrently","Personal Medical History",43529712,0,1,"1384522.43528910.43530307",1,1,1," Skip|Heart Attack Currently: No|Heart Attack Currently: Yes",0
43530308,"Are you still seeing a doctor or health care provider for Heart valve disease?","Circulatory_HeartValveDiseaseCurrently","Personal Medical History",43529712,0,1,"1384522.43528918.43530308",1,1,1," Skip|Heart Valve Disease Currently: No|Heart Valve Disease Currently: Yes",0
43530309,"Are you still seeing a doctor or health care provider for High cholesterol?","Circulatory_HighCholesterolCurrently","Personal Medical History",43529712,0,1,"1384522.43528936.43530309",1,1,1," Skip|High Cholesterol Currently: Yes|High Cholesterol Currently: No",0
43530310,"Are you still seeing a doctor or health care provider for Hypertension (high blood pressure)?","Circulatory_HypertensionCurrently","Personal Medical History",43529712,0,1,"1384522.43529063.43530310",1,1,1,"Hypertension Currently: No| Skip|Hypertension Currently: Yes",0
43530311,"Are you still seeing a doctor or health care provider for Peripheral vascular disease?","Circulatory_PeripheralVascularDiseaseCurrently","Personal Medical History",43529712,0,1,"1384522.1384469.43530311",1,1,1," Skip|Peripheral Vascular Disease Currently: Yes|Peripheral Vascular Disease Currently: No",0
43530312,"Are you still seeing a doctor or health care provider for Pulmonary embolism or deep vein thrombosis?","Circulatory_PulmonaryEmbolismCurrently","Personal Medical History",43529712,0,1,"1384522.43529748.43530312",1,1,1," Skip|Pulmonary Embolism Currently: Yes|Pulmonary Embolism Currently: No",0
43530313,"Are you still seeing a doctor or health care provider for Sickle cell disease?","Circulatory_SickleCellDiseaseCurrently","Personal Medical History",43529712,0,1,"1384522.1384467.43530313",1,1,1,"Sickle Cell Disease Currently: Yes| Skip|Sickle Cell Disease Currently: No",0
43530314,"Are you still seeing a doctor or health care provider for Stroke?","Circulatory_StrokeCurrently","Personal Medical History",43529712,0,1,"1384522.43529874.43530314",1,1,1," Skip|Stroke Currently: No|Stroke Currently: Yes",0
43530315,"Are you still seeing a doctor or health care provider for Transient ischemic attacks (TIAs or mini-strokes)?","Circulatory_TransientIschemicAttackCurrently","Personal Medical History",43529712,0,1,"1384522.43529918.43530315",1,1,1," Skip|Transient Ischemic Attack Currently: Yes|Transient Ischemic Attack Currently: No",0
43530316,"Are you still seeing a doctor or health care provider for Acid reflux?","Digestive_AcidRefluxCurrently","Personal Medical History",43529712,0,1,"1384390.1384603.43530316",1,1,4," Skip|Acid Reflux Currently: No|Acid Reflux Currently: Yes",0
43530317,"Are you still seeing a doctor or health care provider for Bowel obstruction?","Digestive_BowelObstructionCurrently","Personal Medical History",43529712,0,1,"1384390.1384417.43530317",1,1,4,"Bowel Obstruction Currently: No|Bowel Obstruction Currently: Yes| Skip",0
43530318,"Are you still seeing a doctor or health care provider for Colon polyps?","Digestive_ColonPolypsCurrently","Personal Medical History",43529712,0,1,"1384390.1384445.43530318",1,1,4," Skip|Colon Polyps Currently: No|Colon Polyps Currently: Yes",0
43530319,"Are you still seeing a doctor or health care provider for Crohn's disease?","Digestive_CrohnsDiseaseCurrently","Personal Medical History",43529712,0,1,"1384390.1384472.43530319",1,1,4,"Crohn's Disease Currently: No|Crohn's Disease Currently: Yes| Skip",0
43530320,"Are you still seeing a doctor or health care provider for Diverticulosis/diverticulitis?","Digestive_DiverticulosisCurrently","Personal Medical History",43529712,0,1,"1384390.1384411.43530320",1,1,4," Skip|Diverticulosis Currently: No|Diverticulosis Currently: Yes",0
43530321,"Are you still seeing a doctor or health care provider for Gall stones?","Digestive_GallStonesCurrently","Personal Medical History",43529712,0,1,"1384390.1384439.43530321",1,1,4,"Gall Stones Currently: Yes|Gall Stones Currently: No| Skip",0
43530322,"Are you still seeing a doctor or health care provider for Hemorrhoids?","Digestive_HemorrhoidsCurrently","Personal Medical History",43529712,0,1,"1384390.1384491.43530322",1,1,4," Skip|Hemorrhoids Currently: Yes|Hemorrhoids Currently: No",0
43530323,"Are you still seeing a doctor or health care provider for Hernia?","Digestive_HerniaCurrently","Personal Medical History",43529712,0,1,"1384390.1384440.43530323",1,1,4,"Hernia Currently: Yes| Skip|Hernia Currently: No",0
43530324,"Are you still seeing a doctor or health care provider for Irritable bowel syndrome (IBS)?","Digestive_IrritableBowelCurrently","Personal Medical History",43529712,0,1,"1384390.1384548.43530324",1,1,4,"Irritable Bowel Currently: Yes| Skip|Irritable Bowel Currently: No",0
43530325,"Are you still seeing a doctor or health care provider for Liver condition?","Digestive_LiverConditionCurrently","Personal Medical History",43529712,0,1,"1384390.1384583.43530325",1,1,4,"Liver Condition Currently: No| Skip|Liver Condition Currently: Yes",0
43530326,"Are you still seeing a doctor or health care provider for Pancreatitis?","Digestive_PancreatitisCurrently","Personal Medical History",43529712,0,1,"1384390.1384565.43530326",1,1,4,"Pancreatitis Currently: Yes| Skip|Pancreatitis Currently: No",0
43530327,"Are you still seeing a doctor or health care provider for Peptic ulcers?","Digestive_PepticUlcersCurrently","Personal Medical History",43529712,0,1,"1384390.1384405.43530327",1,1,4,"Peptic Ulcers Currently: Yes|Peptic Ulcers Currently: No| Skip",0
43530328,"Are you still seeing a doctor or health care provider for Ulcerative colitis?","Digestive_UlcerativeColitisCurrently","Personal Medical History",43529712,0,1,"1384390.1384604.43530328",1,1,4," Skip|Ulcerative Colitis Currently: Yes|Ulcerative Colitis Currently: No",0
43530329,"Are you still seeing a doctor or health care provider for Hyperthyroidism?","Endocrine_HyperthyroidismCurrently","Personal Medical History",43529712,0,1,"43528758.43529066.43530329",1,1,5,"Hyperthyroidism Currently: No| Skip|Hyperthyroidism Currently: Yes",0
43530330,"Are you still seeing a doctor or health care provider for Hypothyroidism?","Endocrine_HypothyroidismCurrently","Personal Medical History",43529712,0,1,"43528758.43529075.43530330",1,1,5," Skip|Hypothyroidism Currently: Yes|Hypothyroidism Currently: No",0
43530331,"Are you still seeing a doctor or health care provider for Other/unknown diabetes?","Endocrine_OtherDiabetesCurrently","Personal Medical History",43529712,0,1,"43528758.43529668.43530331",1,1,5,"Other Diabetes Currently: Yes|Other Diabetes Currently: No| Skip",0
43530332,"Are you still seeing a doctor or health care provider for Other/unknown thyroid condition?","Endocrine_OtherThyroidCurrently","Personal Medical History",43529712,0,1,"43528758.43529676.43530332",1,1,5,"Other Thyroid Currently: Yes| Skip|Other Thyroid Currently: No",0
43530334,"Are you still seeing a doctor or health care provider for Type 1 Diabetes?","Endocrine_Type1DiabetesCurrently","Personal Medical History",43529712,0,1,"43528758.43529923.43530334",1,1,5,"Type 1 Diabetes Currently: No| Skip|Type 1 Diabetes Currently: Yes",0
43530335,"Are you still seeing a doctor or health care provider for Type 2 Diabetes?","Endocrine_Type2DiabetesCurrently","Personal Medical History",43529712,0,1,"43528758.43529932.43530335",1,1,5," Skip|Type 2 Diabetes Currently: Yes|Type 2 Diabetes Currently: No",0
43530336,"Are you still seeing a doctor or health care provider for Blindness?","HearingVision_BlindnessCurrently","Personal Medical History",43529712,0,1,"43528759.43528474.43530336",1,1,8," Skip|Blindness Currently: Yes|Blindness Currently: No",0
43530337,"Are you still seeing a doctor or health care provider for Cataracts?","HearingVision_CataractsCurrently","Personal Medical History",43529712,0,1,"43528759.43528528.43530337",1,1,8," Skip|Cataracts Currently: No|Cataracts Currently: Yes",0
43530338,"Are you still seeing a doctor or health care provider for Dry eyes?","HearingVision_DryEyesCurrently","Personal Medical History",43529712,0,1,"43528759.43528659.43530338",1,1,8,"Dry Eyes Currently: Yes|Dry Eyes Currently: No| Skip",0
43530339,"Are you still seeing a doctor or health care provider for Farsighted?","HearingVision_FarSightednessCurrently","Personal Medical History",43529712,0,1,"43528759.43528699.43530339",1,1,8,"Far Sightedness Currently: Yes| Skip|Far Sightedness Currently: No",0
43530340,"Are you still seeing a doctor or health care provider for Glaucoma?","HearingVision_GlaucomaCurrently","Personal Medical History",43529712,0,1,"43528759.43528731.43530340",1,1,8," Skip|Glaucoma Currently: Yes|Glaucoma Currently: No",0
43530341,"Are you still seeing a doctor or health care provider for Severe hearing loss or partial deafness in one or both ears?","HearingVision_HearingLossCurrently","Personal Medical History",43529712,0,1,"43528759.1384396.43530341",1,1,8,"Hearing Loss Currently: Yes|Hearing Loss Currently: No| Skip",0
43530342,"Are you still seeing a doctor or health care provider for Macular degeneration?","HearingVision_MacularDegenerationCurrently","Personal Medical History",43529712,0,1,"43528759.43529196.43530342",1,1,8,"Macular Degeneration Currently: Yes| Skip|Macular Degeneration Currently: No",0
43530343,"Are you still seeing a doctor or health care provider for Nearsighted?","HearingVision_NearSightednessCurrently","Personal Medical History",43529712,0,1,"43528759.43529265.43530343",1,1,8,"Near Sightedness Currently: Yes|Near Sightedness Currently: No| Skip",0
43530344,"Are you still seeing a doctor or health care provider for Tinnitus?","HearingVision_TinnitusCurrently","Personal Medical History",43529712,0,1,"43528759.43529917.43530344",1,1,8,"Tinnitus Currently: Yes| Skip|Tinnitus Currently: No",0
43530345,"Are you still seeing a doctor or health care provider for Chronic sinus infections?","InfectiousDiseases_ChronicSinusCurrently","Personal Medical History",43529712,0,1,"1384662.1384659.43530345",1,1,9," Skip|Chronic Sinus Currently: No|Chronic Sinus Currently: Yes",0
43530346,"Are you still seeing a doctor or health care provider for Hepatitis C?","InfectiousDiseases_HepatitisCCurrently","Personal Medical History",43529712,0,1,"1384662.1384588.43530346",1,1,9,"Hepatitis C Currently: No| Skip|Hepatitis C Currently: Yes",0
43530347,"Are you still seeing a doctor or health care provider for HIV/AIDS?","InfectiousDiseases_HIVAIDSCurrently","Personal Medical History",43529712,0,1,"1384662.1384391.43530347",1,1,9,"HIV/AIDS Currently: Yes|HIV/AIDS Currently: No| Skip",0
43530348,"Are you still seeing a doctor or health care provider for Tuberculosis?","InfectiousDiseases_TuberculosisCurrently","Personal Medical History",43529712,0,1,"1384662.1384555.43530348",1,1,9," Skip|Tuberculosis Currently: No|Tuberculosis Currently: Yes",0
43530349,"Are you still seeing a doctor or health care provider for Recurrent urinary tract infections (uti)/bladder infections?","InfectiousDiseases_UrinaryTractCurrently","Personal Medical History",43529712,0,1,"1384662.1384614.43530349",1,1,9,"Urinary Tract Currently: No|Urinary Tract Currently: Yes| Skip",0
43530350,"Are you still seeing a doctor or health care provider for Acute kidney disease with no current dialysis?","Kidney_AcuteKidneyNoDialysisCurrently","Personal Medical History",43529712,0,1,"1384487.1384395.43530350",1,1,6," Skip|Acute Kidney No Dialysis Currently: No|Acute Kidney No Dialysis Currently: Yes",0
43530351,"Are you still seeing a doctor or health care provider for Kidney stones?","Kidney_KidneyStonesCurrently","Personal Medical History",43529712,0,1,"1384487.1384515.43530351",1,1,6,"Kidney Stones Currently: Yes| Skip|Kidney Stones Currently: No",0
43530352,"Are you still seeing a doctor or health care provider for Kidney disease with dialysis?","Kidney_KidneyWithDialysisCurrently","Personal Medical History",43529712,0,1,"1384487.1384563.43530352",1,1,6," Skip|Kidney With Dialysis Currently: Yes|Kidney With Dialysis Currently: No",0
43530353,"Are you still seeing a doctor or health care provider for Kidney disease without dialysis?","Kidney_KidneyWithoutDialysisCurrently","Personal Medical History",43529712,0,1,"1384487.1384414.43530353",1,1,6,"Kidney Without Dialysis Currently: No| Skip|Kidney Without Dialysis Currently: Yes",0
43530354,"Are you still seeing a doctor or health care provider for Attention-deficit/hyperactivity disorder (ADHD)?","MentalHealth_ADHDCurrently","Personal Medical History",43529712,0,1,"1384495.1384510.43530354",1,1,11,"ADHD Currently: Yes| Skip|ADHD Currently: No",0
43530356,"Are you still seeing a doctor or health care provider for Anxiety reaction/panic disorder?","MentalHealth_AnxietyCurrently","Personal Medical History",43529712,0,1,"1384495.1384475.43530356",1,1,11,"Anxiety Currently: No|Anxiety Currently: Yes| Skip",0
43530357,"Are you still seeing a doctor or health care provider for Bipolar disorder?","MentalHealth_BipolarCurrently","Personal Medical History",43529712,0,1,"1384495.1384669.43530357",1,1,11,"Bipolar Currently: Yes| Skip|Bipolar Currently: No",0
43530358,"Are you still seeing a doctor or health care provider for Depression?","MentalHealth_DepressionCurrently","Personal Medical History",43529712,0,1,"1384495.1384656.43530358",1,1,11,"Depression Currently: Yes| Skip|Depression Currently: No",0
43530359,"Are you still seeing a doctor or health care provider for Eating disorder?","MentalHealth_EatingDisorderCurrently","Personal Medical History",43529712,0,1,"1384495.1384558.43530359",1,1,11,"Eating Disorder Currently: No| Skip|Eating Disorder Currently: Yes",0
43530360,"Are you still seeing a doctor or health care provider for Personality disorder?","MentalHealth_PersonalityDisorderCurrently","Personal Medical History",43529712,0,1,"1384495.1384622.43530360",1,1,11,"Personality Disorder Currently: Yes|Personality Disorder Currently: No| Skip",0
43530361,"Are you still seeing a doctor or health care provider for Post-traumatic stress disorder (PTSD)?","MentalHealth_PTSDCurrently","Personal Medical History",43529712,0,1,"1384495.1384443.43530361",1,1,11,"PTSD Currently: Yes| Skip|PTSD Currently: No",0
43530362,"Are you still seeing a doctor or health care provider for Schizophrenia?","MentalHealth_SchizophreniaCurrently","Personal Medical History",43529712,0,1,"1384495.1384557.43530362",1,1,11,"Schizophrenia Currently: Yes| Skip|Schizophrenia Currently: No",0
43530363,"Are you still seeing a doctor or health care provider for Social phobia?","MentalHealth_SocialPhobiaCurrently","Personal Medical History",43529712,0,1,"1384495.1384464.43530363",1,1,11,"Social Phobia Currently: No|Social Phobia Currently: Yes| Skip",0
43530365,"Are you still seeing a doctor or health care provider for Chronic fatigue?","NervousSystem_ChronicFatigueCurrently","Personal Medical History",43529712,0,1,"1384526.1384585.43530365",1,1,10," Skip|Chronic Fatigue Currently: No|Chronic Fatigue Currently: Yes",0
43530366,"Are you still seeing a doctor or health care provider for Concussion or loss of consciousness?","NervousSystem_ConcussionCurrently","Personal Medical History",43529712,0,1,"1384526.1384402.43530366",1,1,10,"Concussion Currently: Yes|Concussion Currently: No| Skip",0
43530367,"Are you still seeing a doctor or health care provider for Dementia?","NervousSystem_DementiaCurrently","Personal Medical History",43529712,0,1,"1384526.1384435.43530367",1,1,10,"Dementia Currently: Yes|Dementia Currently: No| Skip",0
43530368,"Are you still seeing a doctor or health care provider for Epilepsy or seizure?","NervousSystem_EpilepsyCurrently","Personal Medical History",43529712,0,1,"1384526.1384524.43530368",1,1,10,"Epilepsy Currently: No| Skip|Epilepsy Currently: Yes",0
43530369,"Are you still seeing a doctor or health care provider for Insomnia?","NervousSystem_InsomniaCurrently","Personal Medical History",43529712,0,1,"1384526.1384444.43530369",1,1,10,"Insomnia Currently: Yes|Insomnia Currently: No| Skip",0
43530370,"Are you still seeing a doctor or health care provider for Memory loss or impairment?","NervousSystem_MemoryLossCurrently","Personal Medical History",43529712,0,1,"1384526.1384531.43530370",1,1,10," Skip|Memory Loss Currently: Yes|Memory Loss Currently: No",0
43530371,"Are you still seeing a doctor or health care provider for Migraine headaches?","NervousSystem_MigraineCurrently","Personal Medical History",43529712,0,1,"1384526.1384427.43530371",1,1,10,"Migraine Currently: Yes| Skip|Migraine Currently: No",0
43530372,"Are you still seeing a doctor or health care provider for Multiple sclerosis?","NervousSystem_MultipleSclerosisCurrently","Personal Medical History",43529712,0,1,"1384526.1384591.43530372",1,1,10," Skip|Multiple Sclerosis Currently: No|Multiple Sclerosis Currently: Yes",0
43530373,"Are you still seeing a doctor or health care provider for Muscular dystrophy (MD)?","NervousSystem_MuscularDystrophyCurrently","Personal Medical History",43529712,0,1,"1384526.1384503.43530373",1,1,10,"Muscular Dystrophy Currently: Yes|Muscular Dystrophy Currently: No",0
43530374,"Are you still seeing a doctor or health care provider for Narcolepsy?","NervousSystem_NarcolepsyCurrently","Personal Medical History",43529712,0,1,"1384526.1384650.43530374",1,1,10," Skip|Narcolepsy Currently: Yes|Narcolepsy Currently: No",0
43530375,"Are you still seeing a doctor or health care provider for Neuropathy?","NervousSystem_NeuropathyCurrently","Personal Medical History",43529712,0,1,"1384526.1384599.43530375",1,1,10,"Neuropathy Currently: No| Skip|Neuropathy Currently: Yes",0
43530377,"Are you still seeing a doctor or health care provider for Parkinson's disease?","NervousSystem_ParkinsonsDiseaseCurrently","Personal Medical History",43529712,0,1,"1384526.1384568.43530377",1,1,10,"Parkinson's Disease Currently: No| Skip|Parkinson's Disease Currently: Yes",0
43530378,"Are you still seeing a doctor or health care provider for Restless leg syndrome?","NervousSystem_RestlessLegCurrently","Personal Medical History",43529712,0,1,"1384526.1384616.43530378",1,1,10,"Restless Leg Currently: Yes|Restless Leg Currently: No| Skip",0
43530379,"Are you still seeing a doctor or health care provider for Spinal cord injury or impairment?","NervousSystem_SpinalCordInjuryCurrently","Personal Medical History",43529712,0,1,"1384526.1384577.43530379",1,1,10,"Spinal Cord Injury Currently: No|Spinal Cord Injury Currently: Yes| Skip",0
43530380,"Are you still seeing a doctor or health care provider for Traumatic brain injury (TBI)?","NervousSystem_TraumaticBrainInjuryCurrently","Personal Medical History",43529712,0,1,"1384526.1384496.43530380",1,1,10,"Trauma Brain Injury Currently: No| Skip|Trauma Brain Injury Currently: Yes",0
43530381,"Are you still seeing a doctor or health care provider for Acne?","Other_AcneCurrently","Personal Medical History",43529712,0,1,"1384430.43528355.43530381",1,1,12,"Acne Currently: Yes| Skip|Acne Currently: No",0
43530382,"Are you still seeing a doctor or health care provider for Allergies?","Other_AllergiesCurrently","Personal Medical History",43529712,0,1,"1384430.43528377.43530382",1,1,12,"Allergies Currently: No| Skip|Allergies Currently: Yes",0
43530383,"Are you still seeing a doctor or health care provider for Enlarged prostate?","Other_EnlargedProstateCurrently","Personal Medical History",43529712,0,1,"1384430.43528684.43530383",1,1,12,"Enlarged Prostate Currently: Yes|Enlarged Prostate Currently: No| Skip",0
43530384,"Are you still seeing a doctor or health care provider for Obesity?","Other_ObesityCurrently","Personal Medical History",43529712,0,1,"1384430.43529594.43530384",1,1,12,"Obesity Currently: Yes|Obesity Currently: No| Skip",0
43530385,"Are you still seeing a doctor or health care provider for Skin condition (e.g. Eczema, Psoriasis)?","Other_SkinConditionCurrently","Personal Medical History",43529712,0,1,"1384430.43529831.43530385",1,1,12,"Skin Condition Currently: Yes|Skin Condition Currently: No| Skip",0
43530386,"Are you still seeing a doctor or health care provider for Vitamin B deficiency?","Other_VitaminBDeficiencyCurrently","Personal Medical History",43529712,0,1,"1384430.43529967.43530386",1,1,12,"Vitamin B Deficiency Currently: Yes|Vitamin B Deficiency Currently: No| Skip",0
43530387,"Are you still seeing a doctor or health care provider for Vitamin D deficiency?","Other_VitaminDDeficiencyCurrently","Personal Medical History",43529712,0,1,"1384430.43529968.43530387",1,1,12,"Vitamin D Deficiency Currently: Yes| Skip|Vitamin D Deficiency Currently: No",0
43530388,"Are you still seeing a doctor or health care provider for Asthma?","Respiratory_AsthmaCurrently","Personal Medical History",43529712,0,1,"1384592.43528439.43530388",1,1,2," Skip|Asthma Currently: Yes|Asthma Currently: No",0
43530390,"Are you still seeing a doctor or health care provider for Sleep Apnea?","Respiratory_SleepApneaCurrently","Personal Medical History",43529712,0,1,"1384592.43529837.43530390",1,1,2,"Sleep Apnea Currently: Yes|Sleep Apnea Currently: No| Skip",0
43530392,"Are you still seeing a doctor or health care provider for Carpal tunnel syndrome?","SkeletalMuscular_CarpalTunnelCurrently","Personal Medical History",43529712,0,1,"43528757.43528524.43530392",1,1,7," Skip|Carpal Tunnel Currently: Yes|Carpal Tunnel Currently: No",0
43530393,"Are you still seeing a doctor or health care provider for Fibromyalgia?","SkeletalMuscular_FibromyalgiaCurrently","Personal Medical History",43529712,0,1,"43528757.43528713.43530393",1,1,7,"Fibromyalgia Currently: No|Fibromyalgia Currently: Yes| Skip",0
43530394,"Are you still seeing a doctor or health care provider for Fractured/broken any bones in the last 5 years?","SkeletalMuscular_FracturedBrokenBoneCurrently","Personal Medical History",43529712,0,1,"43528757.1384657.43530394",1,1,7,"Fractured Broken Bone Currently: No| Skip|Fractured Broken Bone Currently: Yes",0
43530395,"Are you still seeing a doctor or health care provider for Gout?","SkeletalMuscular_GoutCurrently","Personal Medical History",43529712,0,1,"43528757.43528742.43530395",1,1,7,"Gout Currently: Yes| Skip|Gout Currently: No",0
43530396,"Are you still seeing a doctor or health care provider for Systemic lupus?","SkeletalMuscular_LupusCurrently","Personal Medical History",43529712,0,1,"43528757.1384389.43530396",1,1,7," Skip|Lupus Currently: Yes|Lupus Currently: No",0
43530397,"Are you still seeing a doctor or health care provider for Osteoporosis?","SkeletalMuscular_OsteoporosisCurrently","Personal Medical History",43529712,0,1,"43528757.43529616.43530397",1,1,7,"Osteoporosis Currently: Yes| Skip|Osteoporosis Currently: No",0
43530398,"Are you still seeing a doctor or health care provider for Spine, muscle, or bone disorders (non-cancer)?","SkeletalMuscular_SpineMuscleBoneCurrently","Personal Medical History",43529712,0,1,"43528757.1384534.43530398",1,1,7,"Spine Muscle Bone Currently: Yes|Spine Muscle Bone Currently: No| Skip",0
43530399,"DURING THE PAST 12 MONTHS, have you seen or talked to A chiropractor?","HealthAdvice_SpokenToChiropractor","Healthcare Access & Utilization",43528895,0,0,"43530399",1,1,12,"Spoken To Chiropractor: No| Dont Know| Skip|Spoken To Chiropractor: Yes",0
43530400,"DURING THE PAST 12 MONTHS, have you seen or talked to A dentist or orthodontist?","HealthAdvice_SpokenToDentist","Healthcare Access & Utilization",43528895,0,0,"43530400",1,1,14," Skip| Dont Know|Spoken To Dentist or Orthodontist: No|Spoken To Dentist or Orthodontist: Yes",0
43530401,"DURING THE PAST 12 MONTHS, have you seen or talked to A doctor who specializes in women's health (an obstetrician/gynecologist)?","HealthAdvice_SpokenToOBGYN","Healthcare Access & Utilization",43528895,0,0,"43530401",1,1,8," Dont Know|Spoken To OB/GYN: Yes| Skip|Spoken To OB/GYN: No",0
43530402,"DURING THE PAST 12 MONTHS, have you seen or talked to A mental health professional such as a psychiatrist, psychologist, psychiatric nurse, or clinical social worker?","HealthAdvice_SpokenToMentalHealthProfessional","Healthcare Access & Utilization",43528895,0,0,"43530402",1,1,9,"Spoken To Mental Health Professional: Yes|Spoken To Mental Health Professional: No| Skip| Dont Know",0
43530403,"DURING THE PAST 12 MONTHS, have you seen or talked to An optometrist, ophthalmologist, or eye doctor (someone who prescribes eyeglasses)?","HealthAdvice_SpokenToEyeDoctor","Healthcare Access & Utilization",43528895,0,0,"43530403",1,1,10,"Spoken To Eye Doctor: Yes| Skip|Spoken To Eye Doctor: No| Dont Know",0
